id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2,diff
665,6,6,678.0,792.0,67.0,228.0,0.0571,33,1.61355,1.8020730769230768,0.9230769230769232,0.9230769230769232,1.0,1.0,1.0,678_679_680_682_687_689_692_693_695_696_697_699_705_707_708_709_710_711_712_713_714_715_716_745_781_782_783_784_785_786_790_791_792,67_70_73_85_92_93_94_100_114_115_116_132_134_142_146_147_148_152_155_159_164_165_166_188_209_213_215_218_219_220_222_224_228,_-1_-1_-1_1.3598_1.9061_3.3193_2.4832_2.8493_1.4338_1.7959_2.1942_-1_1.1337_-1_2.2269_-1_1.3594_1.3259_1.8165_1.1638_1.3469_1.3127_2.0173_-1_1.3344_1.7043_2.1722_1.5228_1.1073_1.9596_3.3049_1.4068_1.2969,0.2869565217391304,0.2037037037037037,2,1,1.0
666,6,6,818.0,717.0,175.0,412.0,0.1865,31,1.9999,2.058876,0.95,0.95,1.0,1.0,1.0,818_816_815_802_800_798_797_779_777_776_768_767_766_765_764_763_762_761_751_733_732_731_730_728_727_726_725_724_719_718_717,175_176_178_182_195_205_208_237_238_239_251_252_253_254_257_264_265_272_306_344_351_353_354_362_364_369_373_377_378_382_412,_1.3133_1.6099_1.9624_2.8216_3.0712_2.1969_-1_-1_3.8896_2.8004_1.0261_1.175_1.5498_1.1424_1.922_-1_1.7038_2.0711_1.9498_1.2826_1.9999_2.0464_1.2133_2.0012_-1_-1_3.0969_2.4769_2.6483_-1_2.5011,0.3039215686274509,0.1302521008403361,2,1,1.0
667,6,6,734.0,760.0,280.0,325.0,0.1087,14,1.8539,2.3254076923076923,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,734_735_736_738_739_741_742_744_746_749_752_754_756_760,280_281_282_285_287_290_294_295_304_306_311_315_319_325,_1.7536_1.2573_1.6188_2.5479_1.1616_1.8539_1.1864_4.4229_1.6177_1.8625_-1_4.3876_2.8703_3.6898,0.5185185185185185,0.3043478260869565,2,1,1.0
668,6,6,1030.0,1021.0,33.0,70.0,0.0145,8,1.7707,1.6517,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1030_1029_1028_1027_1026_1023_1022_1021,33_46_47_48_61_66_67_70,_2.146_1.8606_1.7707_1.3658_-1_1.1154_-1_-1,0.8,0.2105263157894736,2,1,1.0
669,6,6,978.0,998.0,1133.0,1193.0,0.0574,7,2.1367,2.108414285714286,0.8,0.8,0.8,1.0,1.0,978_980_981_983_984_988_998,1133_1139_1142_1149_1155_1191_1193,_1.6972_3.2536_2.6625_1.7827_2.1367_0.7749_2.4513,0.3333333333333333,0.1147540983606557,2,1,1.0
671,6,6,879.0,875.0,604.0,621.0,0.1113,5,1.7023,1.6376000000000002,1.0,1.0,1.0,1.0,1.0,879_878_877_876_875,604_610_616_620_621,_-1_-1_1.7023_1.8584_1.3521,1.0,0.2777777777777778,2,1,1.0
672,6,6,812.0,819.0,168.0,179.0,0.2638,5,1.4953,1.50708,1.0,1.0,1.0,1.0,1.0,812_813_814_816_819,168_169_176_178_179,_1.4953_1.2867_1.8396_1.6512_1.2626,0.625,0.4166666666666667,2,1,1.0
674,6,6,912.0,895.0,933.0,1017.0,0.268,5,1.6352,1.92722,0.6,0.6,0.8,1.0,1.0,912_911_905_898_895,933_934_970_992_1017,_1.6352_3.0093_2.2614_1.1815_1.5487,0.2777777777777778,0.0588235294117647,2,1,1.0
675,6,8,12.0,2.0,2030.0,2130.0,0.0317,6,1.7080000000000002,2.14825,0.8,1.0,1.0,1.0,1.0,12_9_8_5_4_2,2030_2067_2070_2101_2122_2130,_1.7977_1.6183_3.6059_1.4455_1.3839_3.0382,0.5454545454545454,0.0594059405940594,1,1,1.0
676,6,9,1343.0,1439.0,2402.0,2700.0,0.0131,61,1.683,1.9767132075471687,0.9411764705882352,1.0,1.0,1.0,1.0,1343_1344_1345_1346_1347_1348_1349_1350_1352_1354_1355_1356_1359_1360_1361_1362_1363_1364_1365_1366_1367_1369_1370_1374_1375_1377_1378_1379_1380_1381_1383_1384_1386_1387_1388_1389_1390_1391_1392_1393_1395_1397_1399_1400_1401_1402_1403_1404_1405_1410_1411_1412_1413_1414_1415_1416_1417_1430_1431_1432_1439,2402_2408_2409_2419_2425_2431_2439_2446_2450_2458_2460_2466_2470_2475_2479_2480_2482_2487_2490_2495_2496_2507_2509_2513_2518_2539_2541_2546_2549_2550_2554_2555_2558_2567_2573_2579_2581_2582_2585_2588_2603_2609_2611_2614_2617_2625_2626_2627_2628_2633_2636_2640_2646_2647_2648_2655_2676_2682_2689_2699_2700,_-1_1.3017_1.5556_3.014_-1_4.9554_1.0899_1.0825_-1_1.4919_2.2843_1.2563_0.9709_1.4706_2.0296_1.6251_2.806_1.7103_1.6553_2.0104_1.2039_3.6347_1.22_2.9579_2.2163_1.2897_-1_5.8989_1.6482_0.9812_1.5789_1.9488_1.4751_1.8415_1.6228_1.729_2.0267_0.9069_1.9684_2.2545_1.2554_-1_1.5279_1.5823_1.3469_-1_2.9421_1.6936_1.6097_2.3363_1.6506_-1_2.526_1.1555_2.0319_3.6574_1.7191_1.683_-1_2.404_2.9309,0.6288659793814433,0.2040133779264214,4,1,1.0
677,6,9,459.0,405.0,2420.0,2701.0,0.0367,32,1.6185,1.8200074074074075,0.8620689655172413,0.9655172413793104,0.9655172413793104,1.0,1.0,459_458_457_455_454_451_450_449_448_447_446_445_442_441_437_436_435_434_432_431_428_427_426_424_423_422_421_420_418_407_406_405,2420_2422_2428_2445_2448_2450_2454_2462_2469_2471_2472_2476_2504_2509_2526_2539_2540_2546_2561_2583_2592_2601_2608_2627_2633_2645_2647_2650_2681_2688_2700_2701,_3.459_1.7147_2.0065_-1_1.4431_-1_2.1695_-1_1.2305_1.5849_1.1771_4.4571_1.6185_1.2483_-1_1.7404_1.2791_2.2585_1.1676_1.1115_-1_1.4769_1.859_2.5479_2.208_1.4692_1.2434_2.696_1.1274_1.9858_1.6839_1.1764,0.5818181818181818,0.1134751773049645,1,1,1.0
678,6,9,1506.0,1563.0,1050.0,1248.0,0.0296,28,1.7868,2.095734782608696,0.8181818181818182,0.9545454545454546,0.9545454545454546,1.0,1.0,1506_1507_1511_1513_1517_1518_1519_1520_1522_1523_1524_1526_1528_1529_1531_1532_1535_1540_1544_1546_1550_1551_1552_1553_1554_1560_1562_1563,1050_1052_1060_1066_1069_1071_1074_1076_1098_1103_1106_1111_1120_1121_1159_1163_1173_1176_1183_1199_1200_1206_1207_1216_1219_1239_1246_1248,_1.4871_1.7868_1.7258_-1_-1_-1_2.3096_1.184_1.3631_2.0365_3.0611_2.1618_4.3939_1.5469_1.2536_1.9164_2.1254_1.7759_-1_-1_2.1738_5.9815_1.805_1.3763_1.2969_1.3412_3.0023_1.097,0.4827586206896552,0.1407035175879397,4,1,1.0
679,6,9,1648.0,1633.0,838.0,888.0,0.0123,12,1.5731,1.742188888888889,0.875,1.0,1.0,1.0,1.0,1648_1647_1645_1644_1641_1640_1638_1637_1636_1635_1634_1633,838_839_841_842_849_859_873_876_879_885_887_888,_1.306_2.5584_1.6972_1.5731_1.9873_1.5117_1.3642_-1_1.3688_-1_-1_2.313,0.75,0.2352941176470588,4,1,1.0
680,6,9,1650.0,1679.0,902.0,965.0,0.1741,10,1.568,1.8176111111111115,0.8333333333333334,1.0,1.0,1.0,1.0,1650_1651_1652_1653_1655_1657_1659_1675_1677_1679,902_913_920_921_933_941_942_954_958_965,_3.056_2.0773_1.2926_1.3993_1.7875_1.2452_2.466_1.4666_1.568_-1,0.3333333333333333,0.15625,4,1,1.0
681,6,9,318.0,364.0,1058.0,1075.0,0.0921,7,3.6964,3.008766666666667,0.75,1.0,1.0,1.0,1.0,318_326_327_330_332_339_364,1058_1064_1069_1071_1073_1074_1075,_3.9529_-1_-1_-1_3.6964_1.377_-1,0.1489361702127659,0.3888888888888889,1,1,1.0
682,6,9,1479.0,1472.0,1488.0,1542.0,0.0097,6,2.1683,2.04195,1.0,1.0,1.0,1.0,1.0,1479_1478_1477_1474_1473_1472,1488_1496_1511_1512_1514_1542,_1.3536_1.4186_2.4379_2.0416_2.705_2.295,0.75,0.109090909090909,4,1,1.0
683,6,9,1428.0,1422.0,2656.0,2668.0,0.0621,6,1.7342,1.81734,1.0,1.0,1.0,1.0,1.0,1428_1427_1426_1424_1423_1422,2656_2657_2659_2663_2666_2668,_0.8308_2.2978_-1_1.1899_3.034_1.7342,0.8571428571428571,0.4615384615384615,4,1,1.0
684,6,9,1342.0,1335.0,2703.0,2719.0,0.0764,6,2.0434,2.2311,1.0,1.0,1.0,1.0,1.0,1342_1340_1339_1337_1336_1335,2703_2704_2708_2709_2713_2719,_2.0434_2.5901_-1_1.0134_1.2428_4.2658,0.75,0.3529411764705882,4,1,1.0
685,6,9,1452.0,1461.0,1727.0,1780.0,0.0484,6,1.42225,1.59805,1.0,1.0,1.0,1.0,1.0,1452_1454_1456_1457_1458_1461,1727_1736_1742_1758_1773_1780,_-1_1.3203_1.5242_-1_0.8994_2.6483,0.6,0.1111111111111111,4,1,1.0
686,6,9,365.0,377.0,898.0,921.0,0.0512,5,2.2286,2.1607333333333334,0.6666666666666666,1.0,1.0,1.0,1.0,365_374_375_376_377,898_907_913_917_921,_1.6377_2.6159_2.2286_-1_-1,0.3846153846153846,0.2083333333333333,1,1,1.0
687,6,9,340.0,353.0,1128.0,1246.0,0.1244,7,2.2801,2.1413,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,340_341_342_343_345_350_353,1128_1129_1139_1163_1195_1232_1246,_2.2801_2.3228_1.7076_3.1809_2.3868_1.1384_1.9725,0.5,0.0588235294117647,1,1,1.0
688,6,9,324.0,296.0,1492.0,1553.0,0.0942,6,1.4877,1.78076,0.6,0.8,0.8,0.8,1.0,324_315_314_312_311_296,1492_1496_1509_1514_1542_1553,_1.2062_1.4635_1.4877_2.4213_2.3251_-1,0.2068965517241379,0.0967741935483871,1,1,1.0
689,6,9,410.0,417.0,2660.0,2675.0,0.1694,5,1.62705,1.9514,1.0,1.0,1.0,1.0,1.0,410_411_413_414_417,2660_2667_2673_2674_2675,_1.606_1.6481_3.3023_-1_1.2492,0.625,0.3125,1,1,1.0
690,6,9,1571.0,1596.0,1862.0,1928.0,0.1268,5,2.8853,2.4998,0.6666666666666666,1.0,1.0,1.0,1.0,1571_1572_1573_1576_1596,1862_1899_1901_1906_1928,_-1_2.8853_1.4125_-1_3.2016,0.1923076923076923,0.0746268656716417,4,1,1.0
691,7,1,1187.0,1113.0,1977.0,2133.0,0.0109,38,1.7215,1.7368448275862065,0.8709677419354839,0.935483870967742,0.967741935483871,1.0,1.0,1187_1169_1167_1166_1165_1164_1163_1161_1159_1156_1152_1150_1149_1148_1146_1145_1144_1142_1141_1140_1139_1137_1136_1135_1134_1133_1132_1131_1130_1129_1128_1127_1122_1121_1119_1117_1114_1113,1977_1993_1998_1999_2000_2004_2007_2008_2016_2019_2028_2032_2033_2036_2044_2046_2049_2058_2059_2060_2061_2065_2066_2071_2072_2079_2080_2083_2085_2088_2090_2096_2107_2111_2115_2117_2132_2133,_1.7224_1.2567_1.7928_1.3232_0.9885_2.2555_-1_-1_3.1232_2.3627_1.6943_-1_1.6695_-1_1.8279_-1_1.8315_1.2158_2.1185_2.0832_1.1398_-1_1.0471_-1_1.0862_1.3049_1.4428_1.5563_2.8866_-1_1.7215_1.7539_1.0504_-1_1.8568_2.6257_1.3957_2.2351,0.5066666666666667,0.2420382165605095,4,1,1.0
692,7,1,1643.0,1589.0,1796.0,1885.0,0.0139,24,1.74125,1.84943,0.9473684210526316,0.9473684210526316,0.9473684210526316,1.0,1.0,1643_1642_1641_1639_1638_1637_1636_1635_1634_1633_1632_1631_1627_1626_1616_1611_1609_1608_1606_1604_1603_1602_1601_1589,1796_1801_1803_1804_1807_1810_1824_1826_1828_1830_1832_1853_1855_1856_1858_1865_1869_1871_1875_1876_1877_1880_1882_1885,_1.4925_1.7742_1.6219_1.2063_-1_2.9739_3.4099_1.85_-1_2.0905_1.9047_1.4915_1.3338_1.7425_1.5835_1.2697_1.1229_-1_1.8625_1.74_-1_2.3358_2.6315_1.551,0.4363636363636363,0.2666666666666666,4,1,1.0
693,7,1,1189.0,1255.0,1603.0,1788.0,0.0753,20,1.9166,2.0664529411764705,0.9473684210526316,0.9473684210526316,0.9473684210526316,1.0,1.0,1189_1215_1220_1221_1223_1226_1227_1236_1239_1241_1244_1245_1246_1247_1248_1249_1250_1251_1254_1255,1603_1627_1641_1644_1647_1677_1681_1685_1686_1705_1740_1751_1752_1753_1755_1760_1761_1764_1772_1788,_-1_1.8862_3.1445_1.7746_2.9943_1.1436_1.9166_1.2884_1.0447_2.0431_1.0475_3.3246_-1_2.2653_2.0767_2.7903_-1_1.214_3.393_1.7823,0.2985074626865671,0.1075268817204301,4,1,1.0
694,7,1,1170.0,1207.0,1490.0,1555.0,0.0551,14,1.7963,1.7546846153846152,0.7272727272727273,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0,1170_1171_1172_1173_1175_1176_1178_1181_1182_1183_1184_1205_1206_1207,1490_1505_1506_1508_1511_1513_1514_1523_1528_1531_1532_1551_1553_1555,_-1_0.7818_1.7963_1.1791_1.8979_3.1802_1.9225_1.1753_1.4691_1.9195_2.7156_1.5009_2.0446_1.2281,0.3684210526315789,0.2121212121212121,4,1,1.0
695,7,1,1571.0,1600.0,2233.0,2266.0,0.0974,7,1.3304,1.5789166666666663,0.8,1.0,1.0,1.0,1.0,1571_1572_1583_1585_1588_1594_1600,2233_2239_2261_2262_2263_2264_2266,_2.6404_1.2425_1.9355_0.9943_1.3404_1.3204_-1,0.2333333333333333,0.2058823529411764,4,1,1.0
701,7,11,1172.0,1144.0,1913.0,1967.0,0.2116,5,2.3356,2.3168666666666664,0.5,0.75,1.0,1.0,1.0,1172_1170_1163_1162_1144,1913_1929_1935_1951_1967,_2.6541_2.3356_-1_-1_1.9609,0.1724137931034483,0.0909090909090909,4,1,1.0
702,7,12,1809.0,1830.0,1143.0,1158.0,0.0393,5,1.803,2.14766,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1809_1815_1817_1821_1830,1143_1148_1150_1152_1158,_1.7585_1.803_1.6139_2.0582_3.5047,0.2272727272727272,0.3125,2,1,1.0
703,7,13,1734.0,1808.0,69.0,315.0,0.0255,38,1.66295,1.8292566666666668,0.935483870967742,1.0,1.0,1.0,1.0,1734_1745_1746_1747_1751_1752_1753_1754_1755_1757_1759_1760_1761_1763_1765_1769_1770_1771_1773_1774_1775_1776_1777_1779_1781_1782_1784_1786_1787_1789_1790_1791_1792_1795_1797_1798_1801_1808,69_80_83_87_102_118_123_128_134_140_154_181_183_186_196_201_202_203_204_205_207_211_213_221_225_230_239_242_243_250_253_255_256_267_270_273_308_315,_1.0433_2.668_2.3721_1.7032_1.5728_1.6227_1.5333_-1_1.8815_-1_1.0438_2.5048_1.1709_2.2004_1.5879_2.4196_1.7112_1.5516_1.6209_-1_2.1182_2.4402_1.5083_2.4644_2.0288_-1_1.5344_1.5846_1.2245_-1_-1_1.1149_1.1982_-1_1.9625_-1_2.4412_3.0495,0.5066666666666667,0.1538461538461538,2,1,1.0
704,7,13,1743.0,1733.0,19.0,74.0,0.0547,9,1.60855,1.636375,0.6666666666666666,0.8888888888888888,1.0,1.0,1.0,1743_1742_1739_1738_1737_1736_1735_1734_1733,19_20_27_31_34_52_53_72_74,_1.4136_-1_2.2553_2.0807_1.7419_1.1216_2.0169_0.9858_1.4752,0.8181818181818182,0.1607142857142857,2,1,1.0
705,7,2,680.0,788.0,42.0,159.0,0.0443,29,1.6023,1.691456,0.925925925925926,1.0,1.0,1.0,1.0,680_683_686_697_698_699_700_701_702_703_705_706_708_711_713_714_736_767_768_769_770_771_772_774_776_778_779_782_788,42_43_48_62_65_66_69_70_74_75_76_78_82_85_86_88_98_117_118_119_120_123_128_129_134_138_139_141_159,_1.1197_1.4967_1.7157_-1_2.712_1.4758_1.0375_1.8704_1.0108_2.1358_3.1461_2.2844_1.7039_2.0146_1.2685_1.6023_-1_1.3397_1.2727_1.8983_-1_1.1305_1.3804_1.4147_-1_1.7714_1.6729_1.5941_2.2175,0.2660550458715596,0.2457627118644068,1,1,1.0
706,7,2,679.0,598.0,246.0,367.0,0.0816,21,1.7138,1.823711111111111,0.8888888888888888,0.9444444444444444,1.0,1.0,1.0,679_678_677_676_673_672_670_669_668_666_663_662_661_656_655_654_652_649_646_611_598,246_248_253_257_259_260_261_273_284_291_292_293_294_299_300_306_310_311_328_365_367,_1.3866_2.1929_1.329_1.3083_-1_2.2754_1.7425_1.8144_-1_2.1666_2.4901_1.5223_2.3886_1.4005_1.7233_1.2654_-1_3.6878_1.7043_1.4169_1.0119,0.2560975609756097,0.1721311475409836,1,1,1.0
707,7,2,537.0,639.0,293.0,421.0,0.2477,19,1.6247,2.1965666666666666,0.8823529411764706,0.9411764705882352,1.0,1.0,1.0,537_551_553_554_567_568_569_577_578_580_583_589_590_593_595_603_607_623_639,293_332_334_335_338_339_340_343_344_345_346_350_351_354_360_379_383_412_421,_1.6436_-1_1.1609_1.3251_1.5026_1.3893_4.5263_-1_-1_1.4092_3.1368_4.2063_2.1802_1.6247_1.4616_3.9474_1.413_-1_2.0215,0.1844660194174757,0.1472868217054263,1,1,1.0
708,7,2,226.0,69.0,1696.0,1919.0,0.2726,20,1.3666,1.5488375,0.7857142857142857,0.9285714285714286,1.0,1.0,1.0,226_223_222_221_210_208_183_182_150_146_145_120_88_87_86_84_83_82_81_69,1696_1701_1703_1704_1710_1722_1752_1771_1777_1778_1807_1837_1872_1877_1878_1886_1887_1910_1915_1919,_1.3535_1.947_1.4072_1.2717_2.925_1.7256_0.9042_-1_1.3694_1.889_-1_1.6849_-1_1.1013_1.0819_-1_1.3638_2.1998_1.2959_1.2612,0.1265822784810126,0.0892857142857142,1,1,1.0
710,7,2,45.0,14.0,2002.0,2062.0,0.0516,11,1.8414,1.987377777777778,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0,45_32_29_28_25_24_21_19_18_15_14,2002_2003_2005_2008_2011_2020_2027_2048_2049_2055_2062,_1.3935_2.6111_2.6632_1.758_1.8414_2.0377_1.685_-1_-1_2.4828_1.4137,0.34375,0.180327868852459,1,1,1.0
713,7,2,488.0,519.0,515.0,609.0,0.2025,7,1.3652,1.37206,0.8,1.0,1.0,1.0,1.0,488_490_495_503_517_518_519,515_517_545_577_596_603_609,_1.4583_1.6934_1.33_-1_1.0134_-1_1.3652,0.21875,0.0736842105263157,1,1,1.0
714,7,2,504.0,490.0,511.0,535.0,0.2079,5,1.58155,2.008675,1.0,1.0,1.0,1.0,1.0,504_503_501_500_490,511_513_515_517_535,_1.062_-1_1.5857_1.5774_3.8096,0.3333333333333333,0.2,1,1,1.0
715,7,2,471.0,420.0,1060.0,1132.0,0.173,6,2.2309,2.149025,1.0,1.0,1.0,1.0,1.0,471_469_467_445_421_420,1060_1067_1068_1100_1120_1132,_3.165_-1_0.9693_-1_3.0439_1.4179,0.1153846153846153,0.0821917808219178,1,1,1.0
716,7,2,411.0,383.0,1215.0,1248.0,0.1728,5,1.3593,1.3593,0.75,0.75,1.0,1.0,1.0,411_410_409_385_383,1215_1216_1217_1245_1248,_1.2587_1.4599_-1_-1_-1,0.1724137931034483,0.1470588235294117,1,1,1.0
717,7,2,1036.0,1023.0,2947.0,2977.0,0.1292,5,2.4042,2.257233333333333,0.2,0.8,1.0,1.0,1.0,1036_1034_1027_1025_1023,2947_2954_2969_2971_2977,_-1_1.7703_2.5972_2.4042_-1,0.3571428571428571,0.1612903225806451,4,1,1.0
721,7,3,874.0,824.0,2614.0,2673.0,0.0174,20,1.74065,1.8106450000000005,0.9473684210526316,1.0,1.0,1.0,1.0,874_873_872_869_866_865_864_859_858_857_855_853_852_851_850_848_835_834_831_824,2614_2615_2620_2622_2627_2628_2629_2630_2632_2633_2639_2641_2644_2645_2648_2655_2659_2667_2668_2673,_1.7675_1.6805_1.2616_1.9202_1.8322_1.0773_1.5558_1.7445_1.7583_2.2023_1.7449_1.7368_2.9224_1.3804_1.726_1.1213_1.3533_4.125_1.7778_1.5248,0.392156862745098,0.3333333333333333,4,1,1.0
722,7,3,956.0,904.0,2704.0,2788.0,0.0493,18,1.681,1.8203133333333328,0.8666666666666667,0.9333333333333332,0.9333333333333332,0.9333333333333332,1.0,956_944_943_942_938_937_930_929_927_926_925_924_923_922_921_919_909_904,2704_2725_2726_2734_2741_2742_2749_2750_2752_2754_2755_2756_2761_2763_2765_2766_2785_2788,_3.3562_1.8053_-1_1.681_1.2991_1.4198_1.9382_1.7214_1.2431_2.6506_3.1114_1.4683_1.2372_1.5228_1.6896_1.1607_-1_-1,0.3396226415094339,0.2117647058823529,4,1,1.0
723,7,3,932.0,1004.0,2724.0,2825.0,0.2203,16,1.4772,1.654492307692308,0.8,1.0,1.0,1.0,1.0,932_934_936_947_950_951_953_954_955_957_959_960_962_963_965_1004,2724_2741_2742_2768_2779_2785_2794_2795_2798_2799_2800_2803_2804_2805_2808_2825,_-1_1.3135_1.1916_1.4257_2.9096_2.2345_-1_1.6116_1.198_1.0713_1.374_-1_1.6159_2.127_1.4772_1.9585,0.2191780821917808,0.1568627450980392,4,1,1.0
724,7,3,1660.0,1645.0,1800.0,1893.0,0.0143,13,1.6934,1.9301,0.9230769230769232,1.0,1.0,1.0,1.0,1660_1659_1658_1657_1656_1655_1654_1653_1652_1651_1648_1647_1645,1800_1804_1813_1824_1830_1840_1844_1850_1862_1870_1880_1882_1893,_1.6934_-1_1.9156_1.7863_1.2207_1.1566_1.8208_6.2868_1.2649_1.1132_-1_2.0047_0.9681,0.8125,0.1382978723404255,2,1,1.0
725,7,3,1729.0,1691.0,2169.0,2342.0,0.0998,14,1.4663,1.624523076923077,0.9230769230769232,1.0,1.0,1.0,1.0,1729_1728_1720_1716_1714_1710_1709_1708_1704_1696_1695_1694_1692_1691,2169_2171_2181_2186_2218_2253_2254_2291_2297_2304_2317_2318_2330_2342,_1.7978_1.4663_-1_1.6899_2.477_1.7534_1.4534_1.3977_1.2927_2.1582_1.3108_1.2563_1.6416_1.4237,0.358974358974359,0.0804597701149425,2,1,1.0
726,7,3,1410.0,1396.0,2582.0,2613.0,0.0028,10,1.4891,1.76885,1.0,1.0,1.0,1.0,1.0,1410_1408_1407_1405_1404_1402_1400_1399_1397_1396,2582_2595_2597_2599_2603_2605_2607_2608_2610_2613,_1.2454_1.4963_1.3168_1.4819_1.8269_-1_3.0853_2.4984_-1_1.1998,0.6666666666666666,0.3125,2,1,1.0
728,7,3,1112.0,1103.0,1066.0,1155.0,0.0364,8,1.788,1.6696571428571427,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1112_1109_1108_1107_1106_1105_1104_1103,1066_1077_1109_1113_1114_1149_1152_1155,_2.0709_2.5466_1.2116_1.788_-1_1.0059_1.2489_1.8157,0.8,0.0888888888888888,4,1,1.0
730,7,7,986.0,969.0,601.0,670.0,0.0558,10,1.7914,1.8455,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0,986_981_980_978_977_974_972_971_970_969,601_617_633_634_637_651_664_665_669_670,_2.7693_1.324_-1_1.8253_2.5636_-1_1.7914_1.2473_1.3976_-1,0.5555555555555556,0.1428571428571428,4,1,1.0
731,7,7,1000.0,1040.0,430.0,504.0,0.074,9,1.3959,1.697214285714286,0.875,1.0,1.0,1.0,1.0,1000_1001_1004_1006_1007_1008_1009_1011_1040,430_449_478_481_489_490_493_502_504,_1.3959_1.8486_1.9097_1.1103_1.1065_1.3903_3.1192_-1_-1,0.2195121951219512,0.12,4,1,1.0
733,7,7,648.0,698.0,130.0,176.0,0.2747,5,1.90925,2.177675,0.2,0.8,0.8,0.8,1.0,648_650_666_670_698,130_134_155_166_176,_1.662_2.1121_3.2302_1.7064_-1,0.0980392156862745,0.1063829787234042,1,1,1.0
734,7,8,814.0,822.0,2129.0,2148.0,0.0025,7,2.01985,1.9658833333333328,1.0,1.0,1.0,1.0,1.0,814_817_818_819_820_821_822,2129_2141_2142_2143_2144_2146_2148,_2.0192_1.5303_2.0205_1.8225_2.3033_2.0995_-1,0.7777777777777778,0.35,1,1,1.0
735,7,8,1241.0,1169.0,244.0,278.0,0.2974,5,3.985700000000001,3.985700000000001,0.0,0.25,1.0,1.0,1.0,1241_1240_1211_1194_1169,244_257_261_265_278,_4.7891_-1_3.1823_-1_-1,0.0684931506849315,0.1428571428571428,4,1,1.0
736,7,9,1283.0,1383.0,2401.0,2695.0,0.0183,63,1.7475,1.959768085106384,0.8823529411764706,0.9803921568627452,0.9803921568627452,1.0,1.0,1283_1285_1286_1287_1288_1289_1290_1291_1293_1294_1295_1297_1298_1299_1300_1302_1303_1304_1305_1306_1307_1308_1309_1310_1311_1312_1313_1317_1318_1319_1320_1321_1322_1323_1329_1331_1332_1333_1334_1335_1340_1347_1348_1349_1350_1351_1353_1354_1356_1357_1359_1362_1363_1364_1368_1369_1370_1371_1378_1379_1380_1381_1383,2401_2402_2409_2410_2420_2424_2425_2435_2437_2438_2442_2448_2450_2452_2454_2457_2462_2466_2476_2478_2479_2485_2488_2492_2493_2506_2509_2519_2526_2532_2533_2538_2539_2540_2546_2560_2561_2575_2590_2591_2592_2594_2597_2606_2608_2609_2614_2625_2628_2631_2635_2646_2647_2648_2649_2650_2679_2681_2682_2683_2687_2689_2695,_2.9586_1.9216_1.6002_1.4125_-1_1.3471_-1_1.8004_-1_1.9413_1.1297_1.3165_-1_-1_3.0147_-1_2.7652_1.2041_3.9355_1.6625_1.758_-1_1.8402_1.8811_-1_3.7213_1.3315_1.4352_-1_3.361_-1_-1_1.5677_1.6819_2.3984_3.8453_1.3069_1.1973_1.7475_-1_3.4108_1.2272_1.4208_-1_1.6297_-1_-1_2.4703_1.4653_2.6935_1.3427_2.8253_1.2696_2.3821_1.1597_2.1259_1.1814_1.2383_1.886_-1_1.4962_1.8618_1.9393,0.6237623762376238,0.2135593220338983,2,1,1.0
737,7,9,1540.0,1492.0,1052.0,1238.0,0.0128,31,1.90525,1.8682692307692303,0.88,0.92,0.96,0.96,1.0,1540_1539_1537_1536_1535_1533_1532_1531_1529_1528_1523_1522_1521_1519_1518_1516_1514_1512_1511_1510_1507_1505_1504_1503_1502_1500_1496_1495_1494_1493_1492,1052_1053_1054_1055_1058_1060_1061_1066_1069_1073_1074_1075_1082_1105_1111_1113_1126_1139_1159_1163_1175_1177_1180_1195_1196_1199_1221_1232_1234_1236_1238,_1.4886_1.5854_1.9091_2.3292_2.3436_2.0386_-1_2.3592_-1_-1_1.2307_1.6061_1.9014_1.8892_3.0886_1.971_2.0018_1.5197_1.0481_2.228_-1_2.2414_1.774_2.1492_2.086_-1_1.5165_1.1398_2.3725_1.4144_1.3429,0.6326530612244898,0.1657754010695187,2,1,1.0
738,7,9,1474.0,1417.0,819.0,965.0,0.0648,18,1.64805,1.821442857142857,0.8571428571428571,1.0,1.0,1.0,1.0,1474_1471_1466_1456_1455_1448_1441_1440_1439_1438_1437_1436_1434_1432_1429_1428_1419_1417,819_820_828_834_837_876_906_907_913_917_918_920_921_931_940_942_954_965,_1.5751_1.7183_-1_2.5115_1.3988_-1_2.2903_2.1228_1.1676_3.3235_2.2753_1.0446_-1_1.2439_1.2706_-1_1.5778_1.9801,0.3103448275862069,0.1224489795918367,2,1,1.0
